id,Name,Location,Latitude,Longitude
62093,'Midtown West Hotel - Empire Triple Room','Manhattan',40.7509,-73.9966
62092,'Midtown West Hotel - Hudson Twin Single','Manhattan',40.7492,-73.9968
32388,'Midtown West luxury one bedroom','Manhattan',40.767,-73.9914
20675,'Midtown West Modern & Sunny-near Central Park','Manhattan',40.7678,-73.9893
28482,'Midtown West Modern Charming 1BD Apt near Times Sq','Manhattan',40.7638,-73.9879
48854,'MIDTOWN WEST NYC STUDIO','Manhattan',40.7669,-73.9855
35246,'Midtown West Private Sublet - Best Value','Manhattan',40.7633,-73.9891
28048,'Midtown West short term sublet','Manhattan',40.7598,-73.994
28805,'Midtown West Studio','Manhattan',40.7645,-73.9934
987,Midtown West Vacation Rentals,New York,40.79,-73.9488
54609,"'Midtown West, very cozy place with your own room, prime location.'",'Manhattan',40.7638,-73.989
37412,'Mid-town West/Private room/shared bath','Manhattan',40.7649,-73.9812
41059,'Midtown West: Private Residence','Manhattan',40.7666,-73.9933
60325,"'Midtown, NYC. Near Central Park Times Square MoMa'",'Manhattan',40.7645,-73.9886
45792,"'Midtown-Luxury-Safe! 
Nearby UN, NYU & Bellevue.'",'Manhattan',40.7457,-73.9758
45256,'MidtownWest  Home close to Times Square & Broadway','Manhattan',40.7623,-73.9904
21458,'Midtwn E BEST LOCATION Priv Twin Rm 1 Loving Cat','Manhattan',40.7474,-73.9785
55697,'Midtwon / UES Gem With Private Terrace!','Manhattan',40.7593,-73.9642
49716,'Midway Home','Queens',40.7006,-73.9106
43494,'Midwest Oasis in Kings County','Brooklyn',40.6834,-73.9358
50134,'Midwood','Brooklyn',40.6248,-73.9744
22317,'Midwood Aerie - Bright  & Private!','Brooklyn',40.6345,-73.9574
35179,'Midwood Street Limestone','Brooklyn',40.6602,-73.9602
1346,Midwood Suites Brooklyn,Brooklyn,40.6233,-73.9611
50118,'Midwood townhouse','Brooklyn',40.6155,-73.9522
54280,'Mikey's','Manhattan',40.7366,-74.005
57847,'MILES DAVIS BIG BEAUTIFUL BEDROOM','Manhattan',40.8082,-73.9405
2078,Milford Plaza Hotel & Restaurant,Manhattan,40.7587,-73.9887
267,Millenium Hilton,New York,40.7112,-74.0107
379,Millennium Broadway New York Times Square,New York,40.7569,-73.9849
693,Millennium Buffalo,Cheektowaga,42.9085,-78.7604
2050,Millennium Hotel,Manhattan,40.7567,-73.9844
25543,'Million Dollar Listing :Times Square','Manhattan',40.7598,-73.9898
26754,'Million Dollar Views of Manhattan!!','Queens',40.7472,-73.9567
47518,'Millions of View Luxury Apartment In Manhattan','Manhattan',40.7527,-73.9957
58914,'Miltons place','Manhattan',40.8144,-73.9478
62991,'MIN WALK TO TRAIN/STORES/FOOD PLACES/NEAR HOSPITAL','Staten Island',40.578,-74.1087
57458,'Mina’s House','Queens',40.6941,-73.7936
47910,'Mine','Queens',40.722,-73.8611
50712,'Mini art and science museum in 2BR brownstone','Brooklyn',40.6833,-73.9241
63262,'Mini Casa','Queens',40.7523,-73.8756
48429,"'MINI COZY Room Close to NYU  Langone H/Metro N,R'",'Brooklyn',40.638,-74.0162
19625,'Mini Loft Williamsburg Bkln-Bedford','Brooklyn',40.7182,-73.9576
63804,'Mini mansion','Brooklyn',40.6209,-74.0242
38739,'Mini room with Full size bed A /8 min to Subway R','Brooklyn',40.6417,-74.0153
26512,'Mini Studio in NY city safest area','Brooklyn',40.5777,-73.9399
36953,'Mini suite minutes from Central Park','Manhattan',40.7963,-73.9477
50207,'MiniArtHotel|CentralParkUESManhattan|SingleCouple','Manhattan',40.7824,-73.9523
57488,'Minimal Bed-stuy Bedroom with Fire Escape','Brooklyn',40.6861,-73.9243
28188,'Minimal Central Chelsea Studio','Manhattan',40.7378,-73.9994
55868,'Minimal East Village studio in the BEST location!','Manhattan',40.7243,-73.9802
44572,'Minimal Light-filled Home Near Prospect Park','Brooklyn',40.6546,-73.9751
55992,'Minimal Loft in heart of Williamsburg -waterfront','Brooklyn',40.7184,-73.9624
40499,"'Minimal Oasis | Best Location:S Williamsburg, BK'",'Brooklyn',40.7123,-73.9618
59101,'Minimal Studio in North Greenpoint - Affordable!','Brooklyn',40.7376,-73.9551
52085,'Minimal style bedroom close to Manhattan','Queens',40.7703,-73.9079
52449,"'Minimal style bedroom, close to Manhattan'",'Queens',40.7696,-73.9081
49721,'Minimal Williamsburg Space','Brooklyn',40.7083,-73.949
56162,"'Minimal, clean 2 bedroom in BedStuy Brooklyn'",'Brooklyn',40.6932,-73.9474
65576,"'Minimal, Private Loft Two Blocks from L Train'",'Brooklyn',40.7055,-73.9344
49998,'Minimalism in the heart of a great neighborhood','Manhattan',40.7177,-73.9925
33351,'Minimalist 1-BD close to subway','Brooklyn',40.6616,-73.9488
56450,'Minimalist Apartment Greenpoint / Williamsburg','Brooklyn',40.7242,-73.9498
35254,'Minimalist bedroom with garden access','Brooklyn',40.7252,-73.9522
48977,'Minimalist Brooklyn Artist's Loft (Fort Greene)','Brooklyn',40.6852,-73.9746
40001,'Minimalist Hideaway In The Heart of Bushwick','Brooklyn',40.698,-73.9241
63527,'Minimalist House','Queens',40.7525,-73.8751
54303,'Minimalist Loft  Luxury in Soho','Manhattan',40.7234,-73.9994
50777,'Minimalist Modern West Village Studio','Manhattan',40.741,-73.9974
54398,'Minimalist Oasis/ Condo','Manhattan',40.8278,-73.95
43479,'Minimalist Private Bedroomm - Clean/Spacious/Airy','Brooklyn',40.7138,-73.9374
50792,"'Minimalist Private Room in Queens, New York'",'Queens',40.7547,-73.9085
31636,'Minimalist Room in Hip Williamsburg','Brooklyn',40.7108,-73.9406
34983,'Minimalist room next to the subway (2)','Brooklyn',40.6738,-73.8885
40244,'Minimalist Room with a Spectacular view','Manhattan',40.7369,-73.9734
57379,'Minimalist Studio in Central Downtown','Manhattan',40.7122,-74.0068
46530,'Minimalist Union Square Studio Apartment','Manhattan',40.7362,-73.9961
32220,'Minimalist Urban Jungle with Exposed Brick','Brooklyn',40.7076,-73.9423
39512,'Minimalist Vegan Room in Columbus Circle','Manhattan',40.7664,-73.9857
64099,"'Minimalist, Designer Apt Flooded with Sun & Views'",'Brooklyn',40.6818,-73.959
37639,'Minimalistic 1 bedroom in the heart of Manhattan','Manhattan',40.7123,-73.9926
38241,'Minimalistic 1 BR in little Italy/ China town','Manhattan',40.7152,-73.9995
46474,'MINIMALISTIC APARTMENT/DECK IN HISTORIC BROWNSTONE','Brooklyn',40.6909,-73.9664
29498,'Minimalistic en suite in Bushwick','Brooklyn',40.6986,-73.9309
51677,'Minimalistic private room w twin bed in the Bronx','Bronx',40.8561,-73.8839
48468,'Minimalist's Hut','Queens',40.7665,-73.8299
32874,'Mins away to Manhattan Suite Residence','Queens',40.7663,-73.9305
59078,'MINS From Central Park / 5th Ave Sleep 9 Manhattan','Manhattan',40.7626,-73.9766
28779,'Mins to Manhattan and Williamsburg!','Queens',40.7436,-73.9538
32866,'Mins to SOHO-Good sized 2 Bdrms w/ real comfy beds','Manhattan',40.7189,-73.9929
29446,'Mint 2 bedroom w rooftop terrace!','Manhattan',40.8037,-73.968
42173,'Mint Green in Cypress Hills','Brooklyn',40.6791,-73.8898
52934,'Mint room w/attached bath in center of Flushing','Queens',40.7575,-73.8198
45156,'Mint studio in midtown Manhattan','Manhattan',40.7484,-73.9768
41638,'Minutes from JFK airport and famous mall','Queens',40.6522,-73.7373
51123,'Minutes to everything in the middle of Manhattan','Manhattan',40.7465,-73.9764
58294,'Minutes to Manhattan','Bronx',40.8139,-73.8891
32280,'Minutes to the Metro!!!','Brooklyn',40.6951,-73.9433
31139,'Miriams Place','Brooklyn',40.6369,-73.9906
1348,Mirror Lake Inn Resort & Spa,Lake Placid,44.2939,-73.9822
43789,'Mishay's Hut','Queens',40.6917,-73.755
23678,'Missy's Place','Brooklyn',40.6867,-73.939
20156,'Mitchell Manor','Brooklyn',40.6796,-73.9369
42975,'MJ house','Queens',40.6553,-73.7274
55078,'MJS HOME','Queens',40.7106,-73.7451
57215,'Mod + Lux Theater District 1BR w/ Indoor pool by Blueground','Manhattan',40.7597,-73.9855
46133,'Mod 3 Bd - Central Park/Columbus Circle 2 blocks','Manhattan',40.7723,-73.9876
25826,'Mod 3 BR duplex-East Village','Manhattan',40.7276,-73.9788
57234,"'Mod East Village 1BR w/ Doorman, Gym near Union Sq by Blueground'",'Manhattan',40.7317,-73.9893
27749,'Mod Glamor in Bed-Stuy Garden Flat','Brooklyn',40.683,-73.938
33235,'Mod Home Steps from Prospect Park','Brooklyn',40.6484,-73.9697
48652,"'Mod Midtown East 1BR w/ Gym, walk to Grand Central by Blueground'",'Manhattan',40.749,-73.9796
57223,"'Mod Midtown West 2BR, Gym, Doorman + Water views by Blueground'",'Manhattan',40.7609,-73.9956
57246,"'Mod Tribeca 1BR w/ Gym, Doorman + Rooftop garden by Blueground'",'Manhattan',40.713,-74.0091
57283,"'Mod Tribeca Studio w/ Tons of light, Gym, Pool by Blueground'",'Manhattan',40.7151,-74.0063
25710,'Mod. Apartment NYC w/ Outdoor Space','Manhattan',40.7386,-73.9948
54647,'Modem 2 bedroom in Times sq for 5ppl','Manhattan',40.7642,-73.9895
54712,'Modern  Manhattan Brownstone -1 Block to Subway','Manhattan',40.8084,-73.9437
55789,'Modern  Studio Apartment','Brooklyn',40.6195,-73.9113
52994,'Modern  Studio in East Flatbush','Brooklyn',40.6493,-73.9454
53296,'Modern & Airy 1 Bedroom Apt in heart of Greenpoint','Brooklyn',40.7336,-73.9591
21995,"'Modern & Artsy, Awesome Location'",'Brooklyn',40.7124,-73.9587
43749,'Modern & Bright  2BR Entire Apt w/ Private Terrace','Brooklyn',40.6673,-73.9836
28017,'Modern & Bright Queen Bedroom-Green C8','Manhattan',40.7616,-73.96
65553,'Modern & Charming Lower East Side Apartment','Manhattan',40.7198,-73.9885
50661,'MODERN & CHIC 2 Bedroom Loft**Central Park/Musuems','Manhattan',40.7821,-73.976
39596,'Modern & classic 3-BR apt in private brownstone','Brooklyn',40.6745,-73.975
29349,'Modern & Comfortable 1 BR','Brooklyn',40.6577,-73.952
35176,'MODERN & CONTEMPORARY STUDIO','Queens',40.7527,-73.8778
34092,'Modern & cosy Bronx apt w/ parking','Bronx',40.8912,-73.8499
60221,'Modern & Cozy 1 Bedroom Apt in the heart of NYC','Manhattan',40.7614,-73.9899
23347,'Modern & Cozy 1BD Garden Apt','Manhattan',40.8151,-73.9432
60900,'Modern & Cozy 2 BR Private Apartment in Brooklyn','Brooklyn',40.6319,-74.0232
47682,"'Modern & Cozy 2Bedroom apt.
15min to Times Square.'",'Manhattan',40.8227,-73.9401
58461,'Modern & cozy bedroom in Manhattan','Manhattan',40.8233,-73.9545
38943,'Modern & Cozy Room in Elegant Apt in Astoria','Queens',40.7766,-73.909
61756,'Modern & Cozy Room with PRIVATE balcony!','Brooklyn',40.6307,-73.9582
50967,'Modern & Cozy Studio In Best East Village Location','Manhattan',40.7271,-73.9821
50031,'Modern & Funky Brooklyn Nook','Brooklyn',40.6787,-73.9554
54367,'Modern & Hip 1 bed apt Manhattan','Manhattan',40.7705,-73.993
66146,'Modern & Hip Building - Quiet Room - Elevator!','Manhattan',40.7166,-73.9906
66513,'Modern & Hip Building-Lower East Side- Elevator!','Manhattan',40.7147,-73.9899
37779,'Modern & Hip in Bedstuy!','Brooklyn',40.6801,-73.9405
41258,'Modern & Industrial LIC Accommodations','Queens',40.7554,-73.9345
41839,'Modern & Industrial LIC Accomodations','Queens',40.7558,-73.9367
40130,"'Modern & Luxurious 1 Bedroom, close to A/J Trains!'",'Queens',40.6857,-73.8493
25276,'Modern & luxurious close to trains','Queens',40.6856,-73.8496
38010,'MODERN & LUXURY HIRISE 2BR IN CHELSEA~SKYLINE VIEW','Manhattan',40.7448,-73.9927
50842,'Modern & private studio  Bronx-Pelham Gardens','Bronx',40.8627,-73.8372
21744,'Modern & Quiet 2bdr Astoria - 2 blocks from Subway','Queens',40.7582,-73.9169
28243,'Modern & Renovated | Great Location','Manhattan',40.7709,-73.9573
49585,'Modern & Spacious 1br East Village Apartment','Manhattan',40.7226,-74.0002
59819,'Modern & Spacious 3 Bedroom  Apt in Times Square','Manhattan',40.7596,-73.9884
49914,'Modern & Spacious Apartment in Central Harlem','Manhattan',40.8172,-73.9428
59199,'Modern & Spacious Brownstone Apartment','Brooklyn',40.6888,-73.941
61875,'Modern & Spacious in trendy Crown Heights','Brooklyn',40.6639,-73.9384
54963,'Modern & Spacious Luxe Apt','Brooklyn',40.6747,-73.8719
35825,'Modern & Spacious Luxury 1-Bedroom in Williamsburg','Brooklyn',40.7189,-73.964
35684,'MODERN & SPACIOUS NEAR CENTRAL PARK / HARLEM','Manhattan',40.8018,-73.9517
47802,"'MODERN & SPACIOUS PAD!
5MINS TO L/J,M/A,C TRAINS'",'Brooklyn',40.6833,-73.9078
49850,'Modern & Stylish 1 Bed Manhattan w/ Private Garden','Manhattan',40.87,-73.9242
56393,'MODERN & STYLISH HARLEM APARTMENT','Manhattan',40.8074,-73.9371
28399,'Modern & Stylish HK Private Bedroom','Manhattan',40.7677,-73.994
31507,'Modern & Sun Filled 1BR in Gramercy','Manhattan',40.7364,-73.9811
55590,'Modern & Sun-filled 1BR Condo in Prospect Heights','Brooklyn',40.6801,-73.9654
37393,'Modern & sunny 2BR Apt - 25 min to Manhattan','Brooklyn',40.66,-73.992
54251,'Modern & Sunny Room near Museum Mile','Manhattan',40.7939,-73.9459
24408,'Modern & Sunny w/ Private Terrace','Brooklyn',40.7144,-73.9636
42779,'Modern & Trendy 2-Bedroom 1 Bath Lower Manhattan','Manhattan',40.7181,-73.9981
55764,'Modern & trendy serenity—great High Line location','Manhattan',40.7492,-74.0038
31834,'Modern & Upgraded in Midtown','Manhattan',40.7522,-73.9716
25107,'Modern (Website hidden by Airbnb) Sq Apt!','Manhattan',40.7278,-73.9765
57169,'Modern + Bright Times Square 1BR w/ Indoor pool by Blueground','Manhattan',40.7602,-73.9851
55433,'Modern + colorful 2-BR in lively Clinton Hill','Brooklyn',40.6863,-73.9612
52410,'Modern + Cozy in Astoria NYC | 3 blocks to Subway','Queens',40.7759,-73.9075
26036,'Modern + Spacious 1 bd w/ the works','Manhattan',40.7933,-73.9408
40100,'Modern 1 bd in the heart of East Village','Manhattan',40.7261,-73.9842
25017,'Modern 1 BD near Prospect Park','Brooklyn',40.6724,-73.9577
28128,'Modern 1 Bdrm Apt in Mid Manhattan','Manhattan',40.7454,-73.9746
33319,'Modern 1 Bdrm Apt off Bedford Ave','Brooklyn',40.7214,-73.9576
47183,'Modern 1 Bed in the Heart of Midtown Manhattan','Manhattan',40.7505,-73.9778
39527,'Modern 1 bed/duplex southslope Brooklyn','Brooklyn',40.6595,-73.9924
35522,'Modern 1 Bedroom 4FL w/Marble Bthr','Manhattan',40.7607,-73.9647
31789,'Modern 1 bedroom 5min Cental Park','Manhattan',40.7993,-73.9664
31487,'Modern 1 bedroom apt.  near Grand Central Station!','Manhattan',40.7586,-73.982
31470,'Modern 1 bedroom apt. near Columbus Circle!','Manhattan',40.7667,-73.9834
39725,'Modern 1 Bedroom Condo at Midtown 45','Manhattan',40.7531,-73.9736
40483,'Modern 1 bedroom condo near Pratt in Bed-Stuy','Brooklyn',40.692,-73.9585
58597,'Modern 1 Bedroom Escape with River Views','Manhattan',40.7679,-73.9845
30784,'Modern 1 Bedroom Harlem Apt','Manhattan',40.8021,-73.9457
41960,'Modern 1 bedroom in Boerum Hill','Brooklyn',40.6832,-73.9858
61290,'Modern 1 Bedroom in Brooklyn','Brooklyn',40.688,-73.9429
28275,'Modern 1 Bedroom in Dumbo / Vinegar Hill','Brooklyn',40.7015,-73.9819
47576,'Modern 1 Bedroom in East Williamsburg','Brooklyn',40.7078,-73.9462
38668,'Modern 1 bedroom in Prime Bushwick','Brooklyn',40.7039,-73.9277
41285,'Modern 1 Bedroom In the Middle of Everything!','Brooklyn',40.7029,-73.9415
54819,'Modern 1 Bedroom In Vibrant BK Neighborhood','Brooklyn',40.6709,-73.9513
39972,'Modern 1 Bedroom Luxury Apartment in Dumbo','Brooklyn',40.6989,-73.9842
43618,'Modern 1 Bedroom Near Union Square & East Village','Manhattan',40.7324,-73.9878
23295,"'Modern 1 Bedroom with Large Windows, Lots of Light'",'Manhattan',40.7076,-74.0076
53028,"'Modern 1 bedroom with office, 2 minutes to R Train'",'Brooklyn',40.6595,-73.9938
18523,'Modern 1 BR / NYC / EAST VILLAGE','Manhattan',40.7292,-73.9854
23270,'Modern 1 BR + terrace in Gramercy','Manhattan',40.7387,-73.981
25921,'Modern 1 Br Apartment','Manhattan',40.854,-73.9379
46338,'Modern 1 BR Hell's Kitchen condo with courtyard','Manhattan',40.7617,-73.9943
28033,'Modern 1 BR in the East Village','Manhattan',40.7287,-73.9765
27394,'Modern 1 BR w/ Private Patio in Boerum Hill!','Brooklyn',40.6872,-73.986
36543,'Modern 1 BR Williamsburg Apartment with backyard','Brooklyn',40.7096,-73.9578
63043,'Modern 1500sf Loft Home: 3 Bedroom + 2 Full Baths','Manhattan',40.7962,-73.9365
27933,'Modern 19th C West Village Charmer','Manhattan',40.7363,-74.0032
23477,'Modern 1BD Chelsea Apartment','Manhattan',40.7477,-73.9939
41949,'Modern 1BD Condo in Upper Eastside','Manhattan',40.7627,-73.9605
33009,'Modern 1-bdrm apt near Manhattan and Central Park','Queens',40.7558,-73.9148
22802,'Modern 1-Bed Near Central Park','Manhattan',40.771,-73.9573
39249,'Modern 1-bedroom apartment in Fordham','Bronx',40.8608,-73.9029
31906,'Modern 1-Bedroom Downtown','Manhattan',40.7094,-74.0137
35415,'Modern 1-Bedroom Duplex Apartment in New York City','Manhattan',40.7223,-73.9818
20268,'Modern 1-bedroom in Harlem Heights','Manhattan',40.8254,-73.9492
48184,'Modern 1-Bedroom in Heart of Brooklyn','Brooklyn',40.6734,-73.9538
35465,'Modern 1BR apartment amazing location in Chelsea','Manhattan',40.7403,-74.0026
23110,'Modern 1BR apt in Greenpoint/Williamsburg Brooklyn','Brooklyn',40.7215,-73.9414
56108,"'Modern 1BR Apt in Heart of LES, near Subway!'",'Manhattan',40.7192,-73.9853
37300,'Modern 1BR Apt in the Heart Of NYC','Manhattan',40.7561,-73.9939
28989,'Modern 1BR Apt in Williamsburg','Brooklyn',40.7106,-73.9527
33658,'Modern 1BR apt- prime Times Square location!!','Manhattan',40.7651,-73.9824
35127,"'Modern 1br apt, Manhattan skyline views!'",'Manhattan',40.7672,-73.9455
55536,"'Modern 1BR Astoria, espresso maker, 5 min 2 train'",'Queens',40.762,-73.9227
19637,'Modern 1br by ocean in Brooklyn','Brooklyn',40.6127,-74.0338
25545,'Modern 1br downtown Manhattan','Manhattan',40.7118,-74.005
20690,'Modern 1BR East Village Apt w/patio','Manhattan',40.7254,-73.9835
33946,'Modern 1BR in Downtown Manhattan','Manhattan',40.7189,-73.9874
28067,'Modern 1BR in Heart of Williamsburg','Brooklyn',40.7197,-73.9562
51691,'Modern 1BR in Midtown East by Sonder','Manhattan',40.7442,-73.9719
53588,'Modern 1BR in Sutton Place by Sonder','Manhattan',40.755,-73.9629
56091,'Modern 1BR in Williamsburg by NÔM Stays','Brooklyn',40.7108,-73.9669
57127,'Modern 1BR near Times Square w/ Indoor pool + Gym by Blueground','Manhattan',40.7613,-73.9867
26893,'Modern 1BR Next To Central Park','Manhattan',40.8027,-73.9575
26731,'Modern 1BR on Soho's Bowery','Manhattan',40.721,-73.9949
29434,'Modern 1BR w/ Gorgeous Balcony View','Manhattan',40.7253,-73.9776
58859,'Modern 2 bdr penthouse 300 feet from subway','Queens',40.7552,-73.9143
39615,'Modern 2 Bed 2 Bath with private roof deck','Brooklyn',40.6824,-73.9729
28577,'Modern 2 bed in Park Slope','Brooklyn',40.6776,-73.9819
65626,'Modern 2 Bed! Easy Access to Manhattan!','Queens',40.7076,-73.8978
56216,'Modern 2 bedroom 2 bath with stunning park views','Brooklyn',40.7208,-73.9554
51233,'Modern 2 bedroom apartment','Brooklyn',40.6172,-73.967
46806,'Modern 2 bedroom apartment close to subway','Manhattan',40.8048,-73.9381
65221,'Modern 2 Bedroom Apartment East Village','Manhattan',40.727,-73.9858
45974,'Modern 2 bedroom apartment in Brooklyn','Brooklyn',40.686,-73.9598
48039,'Modern 2 bedroom apartment in Ozone Park Queens','Queens',40.6828,-73.8429
32296,'Modern 2 bedroom apt in Bushwick','Brooklyn',40.6841,-73.9073
31526,'Modern 2 Bedroom by Memorial Sloan Kettering!','Manhattan',40.7643,-73.9577
42775,'Modern 2 Bedroom in Heart of Williamsburg','Brooklyn',40.712,-73.9614
65268,'Modern 2 BEDROOM PRIME Upper East Side APT.','Manhattan',40.7747,-73.9494
51173,'MODERN 2 BEDROOM private apt in BROOKLYN','Brooklyn',40.6722,-73.9394
50481,'Modern 2 bedroom Upper East Side apartment.','Manhattan',40.762,-73.9606
60198,'Modern 2 Bedroom Walk in. 3 min from Subway !','Brooklyn',40.6692,-73.9318
55320,"'Modern 2 Bedroom, Brooklyn Apt! Amazing Amenities!'",'Brooklyn',40.6775,-73.9228
44339,'Modern 2 bedrooms Apt in brand new building.','Brooklyn',40.6718,-73.9528
62263,'Modern 2 Br Apartment in Brooklyn. Close to NYC','Brooklyn',40.6877,-73.9104
36309,'Modern 2 BR Duplex apartment in Sutton Place - 42','Manhattan',40.7604,-73.9646
38578,'Modern 2 BR Updated to Perfection','Manhattan',40.7413,-73.9786
33328,'Modern 2 BR with high end Finishes','Manhattan',40.7413,-73.9804
51381,'MODERN 2-3 Bedroom Apartment with Huge Roof Deck','Brooklyn',40.6805,-74.0036
65191,'Modern 2BD in Astoria-10 min to Central Park','Queens',40.7636,-73.924
58333,'Modern 2BD Plus Movie screening room-Alphabet City','Manhattan',40.721,-73.9804
55066,"'MODERN 2BD WITH ROOFTOP, DOWNTOWN MANHATTAN'",'Manhattan',40.7105,-74.0085
61035,"'Modern 2BDR. Great Location, Quiet, 24/7 Doorman'",'Manhattan',40.7075,-74.0068
24416,'Modern 2-Bed Apt.- Great Location!','Manhattan',40.7558,-73.9915
63238,'Modern 2BED/2BATH In Midtown East - 3BEDs','Manhattan',40.7617,-73.9622
36358,'Modern 2-bedroom apartment near subway and parks','Queens',40.7569,-73.916
26728,'Modern 2-bedroom Loft in Greenpoint','Brooklyn',40.7315,-73.9593
64635,'Modern 2BR Apartment in Financial District','Manhattan',40.7062,-74.0101
25042,'Modern 2BR Apartment in Heart of East Village','Manhattan',40.7265,-73.9828
40384,'Modern 2br Apartment in the heart of Soho/Nolita','Manhattan',40.7212,-73.996
30887,"'Modern 2BR Apt by Central Park, & Subway'",'Manhattan',40.7966,-73.9482
33703,'Modern 2BR in the UES (94th and 2nd) 30 DAYS  MIN','Manhattan',40.7923,-73.973
23874,'Modern 2BR Near Union Square','Manhattan',40.7318,-73.986
58457,'Modern 2BR Williamsburg  Loft With a Balcony','Brooklyn',40.7065,-73.9417
47253,'Modern 2-person room near Subway in Bushwick','Brooklyn',40.6948,-73.9054
42752,'Modern 3 Bedroom 2 BATH! 18 min to Times Sq+More!','Queens',40.7469,-73.9018
65048,'MODERN 3 BEDROOM APARTMENT NEAR CENTRAL PARK','Manhattan',40.7683,-73.9875
41582,'MODERN 3 BEDROOM APT IN THE HEART OF BROOKLYN','Brooklyn',40.7,-73.9897
56271,'Modern 3 Bedroom with Private Backyard','Manhattan',40.7199,-73.9847
63902,'Modern 3 Bedroom! Easy Access to Manhattan!','Queens',40.7063,-73.897
27529,'Modern 3 Beds in Gorgeous Building','Manhattan',40.7635,-73.9588
36329,"'Modern 3 BR home, 4 blocks from Public Transport!'",'Brooklyn',40.6557,-73.9357
64843,"'Modern 3 BR, 2 BATH Triplex (Washer/Dryer)'",'Brooklyn',40.6888,-73.9478
35241,'Modern 3bd close to everything','Brooklyn',40.6145,-74.0049
65742,'Modern 3BED LOFT Near Metro & Madison Sq.Park','Manhattan',40.7467,-73.9792
53495,"'Modern 3Beds/2bedroom Apartment, 5min TIME SQUARE.'",'Manhattan',40.7646,-73.9877
36463,'Modern 3br 2bath in trendy Williamsburg!','Brooklyn',40.7193,-73.9454
59347,'Modern 3BR artsy Brooklyn duplex. New renovation','Brooklyn',40.6827,-73.9914
26585,'Modern 3BR Brownstone Apartment','Bronx',40.8482,-73.9065
45905,'Modern 3BR/2Bath Home 10 mins From JFK','Queens',40.6805,-73.7671
63741,'Modern 4 Bedroom & 2 Bath! EZ Access to Manhattan!','Queens',40.706,-73.8956
36381,'Modern 4 Bedroom Lower Manhattan Apt in Soho','Manhattan',40.7261,-74.0092
55771,'Modern 4story building w/private bathroom elavator','Brooklyn',40.6792,-73.9398
29341,'Modern • Sleek • Brooklyn','Brooklyn',40.7111,-73.9514
66327,'Modern abode in Bedsty BK','Brooklyn',40.6898,-73.926
54342,'Modern Alcove Apartment','Manhattan',40.742,-73.9801
22132,'Modern Alcove Studio in Chelsea NYC','Manhattan',40.7426,-73.9971
60156,"'Modern and  spacious apt in Kips Bay, NYC!'",'Manhattan',40.7438,-73.9736
42566,'Modern and Artful Home in Manhattan/NYC','Manhattan',40.8014,-73.9441
43647,'Modern and artsy bedroom on top floor of Duplex','Brooklyn',40.6971,-73.9152
48267,'MODERN AND BEAUTIFUL  BROOKLYN','Brooklyn',40.6735,-73.933
66648,'Modern and Beautiful Riverdale Apartment','Bronx',40.9053,-73.8971
44182,'Modern and Beautiful room in Williamsburg Brooklyn','Brooklyn',40.7068,-73.9459
62359,"'Modern and bright 2Bed 2Bath Bushwick, Brooklyn'",'Brooklyn',40.702,-73.9134
39438,'Modern and bright duplex in central Cobble Hill','Brooklyn',40.6858,-73.9998
34424,'Modern and Bright Studio Apt in Williamsburg','Brooklyn',40.7208,-73.954
57908,'Modern and charming Brooklyn apartment','Brooklyn',40.7347,-73.9523
66454,'Modern and Charming Greenpoint by the Park','Brooklyn',40.7221,-73.9457
35368,'Modern and Clean 1 bed w/small balcony','Brooklyn',40.7323,-73.9526
34711,'Modern and Clean Upper East Side Studio','Manhattan',40.7708,-73.9595
32683,'Modern and comfortable is this 2 bedrooms','Brooklyn',40.6344,-73.8948
25601,'Modern and convenient','Manhattan',40.7794,-73.953
35451,'Modern and cozy apartment in the Upper East Side','Manhattan',40.7736,-73.9515
55619,'Modern and cozy apt in Manhattan','Manhattan',40.7866,-73.9435
24219,'MODERN AND COZY FLAT w/ BACKYARD','Manhattan',40.8085,-73.9446
20086,'Modern and Cozy Home - LES','Manhattan',40.7163,-73.9843
47368,'Modern and Cozy Large Studio in Brooklyn','Brooklyn',40.6885,-73.9788
57929,"'Modern and Cozy Private Bedroom in Brooklyn, NY'",'Brooklyn',40.6805,-73.9064
62189,'Modern and Cozy Queen Bedroom (Shared)','Manhattan',40.772,-73.9534
63808,"'Modern and fun 2 bdrm in Williamsburg, Brooklyn'",'Brooklyn',40.7137,-73.9674
66696,'Modern and Hip Brooklyn Brownstone!','Brooklyn',40.6861,-73.9244
63921,'Modern and new Duplex next to A train','Brooklyn',40.6798,-73.9498
63765,'MODERN AND NEWLY 4 BEDS / 2 BATHS IN LUXURY BUILD.','Brooklyn',40.6999,-73.9244
57093,'Modern- and newly renovated Brooklyn apartment','Brooklyn',40.6716,-73.9585
63529,'Modern and perfectly located 1BD (East Village)','Manhattan',40.7286,-73.9801
42928,'Modern and Private Duplex Apartment','Brooklyn',40.6831,-73.9912
30230,'Modern and Quaint (long term 3 weeks or more)','Brooklyn',40.6934,-73.9432
37167,"'Modern and Safe Place,Free Wifi'",'Queens',40.7005,-73.7518
63587,'Modern and Spacious','Manhattan',40.8182,-73.9393
55605,'Modern and spacious 1BR apartment in Harlem','Manhattan',40.8215,-73.9461
50088,'Modern and spacious 2 bedroom in Manhattan','Manhattan',40.7219,-73.9822
