id,Name,Address,Location,Postal_code,Starred
4025,BURGER KING, 154E 116TH ST,MANHATTAN,10029,FALSE
4027,ALEO, 7WEST   20 STREET,MANHATTAN,10011,FALSE
4031,CAFE 53, 1301AVENUE OF THE AMERICAS,MANHATTAN,10019,FALSE
4033,INDIAN TANDOOR OVEN, 175EAST   83 STREET,MANHATTAN,10028,FALSE
4034,GOLDEN STEAMER, 143MOTT STREET,MANHATTAN,10013,FALSE
4035,SUBWAY, 28WATER ST,MANHATTAN,10004,FALSE
4036,CHEF 28, 29E 28TH ST,MANHATTAN,10016,FALSE
4041,SESSION 73, 13591 AVENUE,MANHATTAN,10021,FALSE
4042,INTERMEZZO, 2028 AVENUE,MANHATTAN,10011,FALSE
4043,BLACKWELLS, 150E 47TH ST,MANHATTAN,10017,FALSE
4045,TIO LUCA, 421MALCOLM X BLVD,MANHATTAN,10037,FALSE
4046,THE TRUSTEES OF COLUMBIA IN THE CITY OF NY, 533W 218TH ST,MANHATTAN,10034,FALSE
4049,FRANCHIA, 12PARK AVENUE,MANHATTAN,10016,FALSE
4050,RAMEN THUKPA, 707 AVENUE SOUTH,MANHATTAN,10014,FALSE
4052,EMPIRE SZECHUAN NOODLE HOUSE, 4041BROADWAY,MANHATTAN,10032,FALSE
4053,LE DISTRICT, 225LIBERTY ST,MANHATTAN,10281,FALSE
4059,BOCCA DI BACCO, 1679 AVENUE,MANHATTAN,10011,FALSE
4060,CAFFE BENE, 1611BROADWAY,MANHATTAN,10019,FALSE
4065,BOSS TWEED'S SALOON, 115ESSEX STREET,MANHATTAN,10002,FALSE
4067,COCO, 156DELANCEY ST,MANHATTAN,10002,FALSE
4069,NUMERO 28 PIZZERIA, 2628CARMINE STREET,MANHATTAN,10014,FALSE
4071,DTUT, 17442ND AVE,MANHATTAN,10128,FALSE
4072,BAR 9, 8079TH AVE,MANHATTAN,10019,FALSE
4073,FOOLS GOLD, 145E HOUSTON ST,MANHATTAN,10002,FALSE
4074,RED STAR CHINESE RESTAURANT, 2525ADAM CLAYTON POWELL JR BOULEVARD,MANHATTAN,10039,FALSE
4075,TAJ II, 48WEST   21 STREET,MANHATTAN,10010,FALSE
4077,PROTO PIZZA, 502ND AVE,MANHATTAN,10003,FALSE
4079,Nomura cafeteria( 25 th floor), 309W 49 ST,MANHATTAN,10019,FALSE
4081,COZMUEL TORTILLA, 87710TH AVE,MANHATTAN,10019,FALSE
4082,BLUE SMOKE, 116EAST   27 STREET,MANHATTAN,10016,FALSE
4085,HOTEL TORTUGA, 246EAST   14 STREET,MANHATTAN,10003,FALSE
4086,EL NUEVO AMANECER RESTAURANT, 117STANTON STREET,MANHATTAN,10002,FALSE
4087,MC SWIGGANS, 3932 AVENUE,MANHATTAN,10010,FALSE
4088,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT, 77MULBERRY ST,MANHATTAN,10013,FALSE
4089,STARBUCKS, 3505TH AVE,MANHATTAN,10118,FALSE
4091,KASHKAVAL GARDEN, 8529 AVENUE,MANHATTAN,10019,FALSE
4095,THE W HOTEL BANQUETS, 201PARK AVENUE SOUTH,MANHATTAN,10003,FALSE
4097,5 ESTRELLA BAKERY, 3861BROADWAY,MANHATTAN,10032,FALSE
4098,CAFFE REGGIO, 119MAC DOUGAL STREET,MANHATTAN,10012,FALSE
4099,NUM PANG SANDWICH SHOP, 1129BROADWAY,MANHATTAN,10010,FALSE
4102,OLIVE GARDEN, 2TIMES SQUARE,MANHATTAN,10036,FALSE
4103,PARIS BLUES, 20217 AVENUE,MANHATTAN,10027,FALSE
4104,DUNKIN' DONUTS, 2CORTLANDT STREET,MANHATTAN,10007,FALSE
4105,BRANDY'S PIANO BAR, 235EAST   84 STREET,MANHATTAN,10028,FALSE
4108,EL RANCHO BURRITOS, 359WEST   45 STREET,MANHATTAN,10036,FALSE
4110,KOITO JAPANESE RESTAURANT, 310EAST   93 STREET,MANHATTAN,10128,FALSE
4111,THE BOIL, 139CHRYSTIE STREET,MANHATTAN,10002,FALSE
4114,PIZZA PLUS, 22533RD AVE,MANHATTAN,10035,FALSE
4118,GROM, 233BLEECKER STREET,MANHATTAN,10014,FALSE
4121,NIAGARA/ LOVERS OF TODAY/ CABIN DOWN BELOW, 112AVENUE A,MANHATTAN,10009,FALSE
4124,IHOP, 22902298ADAM CLAYTON POWELL JR BOULEVARD,MANHATTAN,10030,FALSE
4125,MCDONALD'S, 9663 AVENUE,MANHATTAN,10022,FALSE
4128,LILLIE'S RESTAURANT, 13EAST   17 STREET,MANHATTAN,10003,FALSE
4131,BURGER ONE NYC, 1150LEXINGTON AVENUE,MANHATTAN,10075,FALSE
4134,DON PEPIS DELICATESSEN, 0AMTRAK LEVEL,MANHATTAN,10001,FALSE
4138,SETTE MEZZO, 969LEXINGTON AVENUE,MANHATTAN,10021,FALSE
4139,SONNIER & CASTLE, 554WEST   48 STREET,MANHATTAN,10036,FALSE
4142,A CANAAN SUSHI, 154W 29TH ST,MANHATTAN,10001,FALSE
4147,Angus Club Steakhouse, 135E 55TH ST,MANHATTAN,10022,FALSE
4148,STAGE STAR DELI, 105WEST 55 STREET,MANHATTAN,10019,FALSE
4149,GIMME COFFEE, 228MOTT STREET,MANHATTAN,10012,FALSE
4151,POMODORO, 5189 AVENUE,MANHATTAN,10018,FALSE
4153,LE RIVAGE, 340WEST   46 STREET,MANHATTAN,10036,FALSE
4154,TRATTORIA TRE COLORI, 254WEST   47 STREET,MANHATTAN,10036,FALSE
4155,LAHORE DELICATESSEN, 132CROSBY STREET,MANHATTAN,10012,FALSE
4158,STONE CREEK, 140EAST   27 STREET,MANHATTAN,10016,FALSE
4162,FREDDIE & PEPPER'S PIZZA, 303AMSTERDAM AVENUE,MANHATTAN,10023,FALSE
4165,WILLIAMSBURG PIZZA, 277BROOME ST,MANHATTAN,10002,FALSE
4166,KIABACCA PIZZA AND BEER, 63910TH AVE,MANHATTAN,10036,FALSE
4170,LABELLA FERRARA, 108MULBERRY STREET,MANHATTAN,10013,FALSE
4171,TURNTABLE, 3145 AVENUE,MANHATTAN,10001,FALSE
4172,PETIT POULET, 52WEST   33 STREET,MANHATTAN,10001,FALSE
4175,FUNG TU, 22ORCHARD ST,MANHATTAN,10002,FALSE
4176,TIO PIO WEST, 46WEST   36 STREET,MANHATTAN,10018,FALSE
4177,OLIO E PIU, 3GREENWICH AVENUE,MANHATTAN,10014,FALSE
4180,THE THREE MONKEYS, 236WEST   54 STREET,MANHATTAN,10019,FALSE
4181,ZIGOLINIS/LA DAMA, 66PEARL ST,MANHATTAN,10004,FALSE
4182,SUSHI SUSHI, 126MACDOUGAL ST,MANHATTAN,10012,FALSE
4183,MCQUAIDS PUBLIC HOUSE, 58911 AVENUE,MANHATTAN,10036,FALSE
4184,HUDSON RIVER TRADING, 32OLD SLIP,MANHATTAN,10005,FALSE
4185,MCKEOWN'S, 13033 AVENUE,MANHATTAN,10021,FALSE
4186,CAFE BEYOND, 6206 AVENUE,MANHATTAN,10011,FALSE
4187,TIME WARNER(CAFETERIA), 1TIME WARNER CENTER,MANHATTAN,10019,FALSE
4188,SUSHI SUSHI, 54TIEMANN PLACE,MANHATTAN,10027,FALSE
4190,NOVECENTO, 343WEST BROADWAY,MANHATTAN,10013,FALSE
4191,AKI SUSHI, 212E 52ND ST,MANHATTAN,10022,FALSE
4194,RUMOURS, 9338 AVENUE,MANHATTAN,10019,FALSE
4195,DELIGHT WONG RESTAURANT, 300GRAND ST,MANHATTAN,10002,FALSE
4200,5C CAFE & CULTURAL CENTER, 68AVENUE C,MANHATTAN,10009,FALSE
4201,MAISON KAYSER, 1800BROADWAY,MANHATTAN,10019,FALSE
4202,HAPPY HOT HUNAN RESTAURANT, 969AMSTERDAM AVE,MANHATTAN,10025,FALSE
4203,HUNAN HOUSE, 40W 56TH ST,MANHATTAN,10019,FALSE
4204,NINTH STREET ESPRESSO, 700EAST    9 STREET,MANHATTAN,10009,FALSE
4205,TULCINGO RESTAURANT, 66510 AVENUE,MANHATTAN,10036,FALSE
4206,SOFIA'S LITTLE ITALY, 143MULBERRY STREET,MANHATTAN,10013,FALSE
4209,OLD MAN HUSTLE, 39ESSEX ST,MANHATTAN,10002,FALSE
4210,KILO, 8579 AVENUE,MANHATTAN,10019,FALSE
4211,$1 PIZZA $2 BEER, 95MACDOUGAL STREET,MANHATTAN,10012,FALSE
4212,I PIZZA NY, 6429TH AVE,MANHATTAN,10036,FALSE
4213,TURKISH KITCHEN, 3863 AVENUE,MANHATTAN,10016,FALSE
4216,STARBUCKS, 1378MADISON AVENUE,MANHATTAN,10128,FALSE
4217,LINCOLN PLAZA CINEMAS, 30LINCON PLAZA,MANHATTAN,10023,FALSE
4218,RED HOUSE, 203E 14TH ST,MANHATTAN,10003,FALSE
4220,VA BENE, 1589SECOND AVENUE,MANHATTAN,10028,FALSE
4221,MCDONALD'S, 12861 AVENUE,MANHATTAN,10021,FALSE
4222,ANTLER BEER & WINE DISPENSARY, 123ALLEN STREET,MANHATTAN,10002,FALSE
4223,ONE THAI CHEF, 339WEST   44 STREET,MANHATTAN,10036,FALSE
4224,RASPBERRY DELI & GROCERY, 21272 AVENUE,MANHATTAN,10029,FALSE
4225,TONNIES MINIS CUPCAKES, 4734BROADWAY,MANHATTAN,10040,FALSE
4226,A-JIAO SICHUAN CUISINE, 18172ND AVE,MANHATTAN,10128,FALSE
4227,MCDONALD'S, 336EAST   23 STREET,MANHATTAN,10010,FALSE
4233,LE PAIN QUOTIDIEN, 801BROADWAY,MANHATTAN,10003,FALSE
4235,BON BON JUICE BAR & GRILL, 334AUDUBON AVENUE,MANHATTAN,10033,FALSE
4236,CAFE GITANE, 242MOTT STREET,MANHATTAN,10012,FALSE
4239,THE SPOT, 7192ND AVE,MANHATTAN,10016,FALSE
4245,IL CAFFE LATTE, 189LENOX AVENUE,MANHATTAN,10026,FALSE
4250,SPARKS STEAK HOUSE, 210EAST   46 STREET,MANHATTAN,10017,FALSE
4251,CAFE MOCHA, 1162 AVENUE,MANHATTAN,10003,FALSE
4252,SATURDAYS SURF, 17PERRY STREET,MANHATTAN,10014,FALSE
4254,BLIMPIE, 19283 AVENUE,MANHATTAN,10029,FALSE
4255,JOEY PEPPERONI, 4932ND AVE,MANHATTAN,10016,FALSE
4256,SAMS FAMOUS PIZZA, 150EAST  116 STREET,MANHATTAN,10029,FALSE
4257,ESANATION, 7509TH AVE,MANHATTAN,10019,FALSE
4264,TOLOACHE, 166EAST   82 STREET,MANHATTAN,10028,FALSE
4265,WHITMAN'S, 406EAST    9 STREET,MANHATTAN,10009,FALSE
4269,FAT BABY, 112RIVINGTON STREET,MANHATTAN,10002,FALSE
4272,GREEN CAFE, 1324LEXINGTON AVENUE,MANHATTAN,10128,FALSE
4273,THE BAR ROOM, 117E 60TH ST,MANHATTAN,10022,FALSE
4276,HOTEL PIERRE-MAIN KITCHEN, 2EAST   61 STREET,MANHATTAN,10065,FALSE
4277,NEW YORK UNIVERSITY - SNOW DINING, 40WASHINGTON SQUARE SOUTH,MANHATTAN,10012,FALSE
4278,NEW YORK UNIVERSITY - KIMMEL STUDENT CENTER (CATERING KITCHEN), 60WASHINGTON SQUARE SOUTH,MANHATTAN,10012,FALSE
4280,A&H DELI, 4317TH AVE,MANHATTAN,10001,FALSE
4282,STARBUCKS, 150EAST   42 STREET,MANHATTAN,10017,FALSE
4283,EUROPA CAFE, 515MADISON AVENUE,MANHATTAN,10022,FALSE
4284,HARRY'S ITALIAN PIZZA PARLOR, 30ROCKEFELLER PLAZA,MANHATTAN,10112,FALSE
4285,BLT PRIME, 111EAST   22 STREET,MANHATTAN,10010,FALSE
4286,HECHO EN DUMBO, 354BOWERY,MANHATTAN,10012,FALSE
4288,DAVID BURKE AT BLOOMINGDALE'S, 10003 AVENUE,MANHATTAN,10022,FALSE
4289,TENZAN CUISINE, 285COLUMBUS AVENUE,MANHATTAN,10023,FALSE
4290,A SAN FUZHOU RESTAURANT, 7ELDRIDGE STREET,MANHATTAN,10002,FALSE
4292,SNAKS (AT SAKS), 6115 AVENUE,MANHATTAN,10022,FALSE
4293,BROTHER JIMMY'S BBQ, 181LEXINGTON AVENUE,MANHATTAN,10016,FALSE
4296,PERSHING SQUARE CAFE, 90EAST   42 STREET,MANHATTAN,10017,FALSE
4297,BUTTERFIELD CAFE, 770BROADWAY,MANHATTAN,10003,FALSE
4300,SHERWOOD TO GO, 9303 AVENUE,MANHATTAN,10022,FALSE
4302,FEI TENG RESTAURANT, 68EAST BROADWAY,MANHATTAN,10002,FALSE
4305,BANGKOK CUISINE, 15862ND AVE,MANHATTAN,10028,FALSE
4306,PIC UP STIX, 1372LEXINGTON AVE,MANHATTAN,10128,FALSE
4307,THE STOREHOUSE, 69WEST 23 STREET,MANHATTAN,10010,FALSE
4308,FULEEN SEAFOOD RESTAURANT, 11DIVISION ST,MANHATTAN,10002,FALSE
4311,TOMMY HILFIGER, 601WEST   26 STREET,MANHATTAN,10001,FALSE
4312,BEN & JERRY'S, 2720BROADWAY,MANHATTAN,10025,FALSE
4315,LINDY'S, 8257 AVENUE,MANHATTAN,10019,FALSE
4316,COMA BUENO RESTAURANT, 944COLUMBUS AVENUE,MANHATTAN,10025,FALSE
4317,USKUDAR RESTAURANT, 1405SECOND AVENUE,MANHATTAN,10021,FALSE
4318,DUNKIN' DONUTS, 12117LIBERTY AVE,QUEENS,11419,FALSE
4320,CAMAJE, 85MACDOUGAL STREET,MANHATTAN,10012,FALSE
4322,FUSHA FUSION, 10651ST AVE,MANHATTAN,10022,FALSE
4324,AUNTIE GUAN'S KITCHEN 108, 108W 14TH ST,MANHATTAN,10011,FALSE
4326,COLUMBIA UNIVERSITY MEDICAL CENTER BOOKSTORE CAFE, 711W 168TH ST,MANHATTAN,10032,FALSE
4327,JAKE'S SALOON, 206WEST   23 STREET,MANHATTAN,10011,FALSE
4329,CHICKPEA, 0PENN STATION,MANHATTAN,10001,FALSE
4330,PINCH FOOD DESIGN, 545WEST   27 STREET,MANHATTAN,10001,FALSE
4331,ZENGO NYC, 6223 AVENUE,MANHATTAN,10017,FALSE
4333,MANNA'S SOUL FOOD RESTAURANT, 486LENOX AVE,MANHATTAN,10037,FALSE
4335,LANDMARC, 10COLUMBUS CIRCLE,MANHATTAN,10019,FALSE
4337,HOY WONG RESTAURANT, 81MOTT STREET,MANHATTAN,10013,FALSE
4340,NATIONAL ARTS CLUB, 15GRAMERCY PARK SOUTH,MANHATTAN,10003,FALSE
4343,BEN'S DELI, 209WEST   38 STREET,MANHATTAN,10018,FALSE
4344,PRET A MANGER, 350PARK AVE,MANHATTAN,10022,FALSE
4352,RESTAURANT PATRICK, 40W 45TH STREET,MANHATTAN,10036,FALSE
4358,SHANGHAI CAFE DELUXE, 100MOTT STREET,MANHATTAN,10013,FALSE
4359,MIYABI SUSHI & ASIAN CUISINE, 118W 3RD ST,MANHATTAN,10012,FALSE
4361,KUMA INN, 113LUDLOW STREET,MANHATTAN,10002,FALSE
4363,LENNY'S BAGELS, 2601BROADWAY,MANHATTAN,10025,FALSE
4365,HOTEL GRAND UNION, 34E 32ND ST,MANHATTAN,10016,FALSE
4366,NEW HAPPY WOK, 158DELANCEY ST,MANHATTAN,10002,FALSE
4367,THE FLATIRON ROOM, 37WEST   26 STREET,MANHATTAN,10010,FALSE
4368,LA NUEVA CARICIA RESTAURANT, 1693AMSTERDAM AVENUE,MANHATTAN,10031,FALSE
4370,SUPERNOVA-NOVOTEL HOTEL, 226WEST 52 ND STREET,MANHATTAN,10019,FALSE
4371,5BAR KARAOKE, 38WEST   32 STREET,MANHATTAN,10001,FALSE
4373,SEMSOM, 740BROADWAY,MANHATTAN,10003,FALSE
4374,IRVINGTON BAR AND RESTAURANT/STUDIO/LILIUM, 201PARK AVE S,MANHATTAN,10003,FALSE
4376,BAR SIX, 5026 AVENUE,MANHATTAN,10011,FALSE
4378,SERAFINA, 79 AVENUE,MANHATTAN,10014,FALSE
4382,REGENCY WHIST CLUB, 15EAST   67 STREET,MANHATTAN,10065,FALSE
4383,TERAKAWA RAMEN, 8859 AVENUE,MANHATTAN,10019,FALSE
4384,CASCABEL TAQUERIA, 15562ND AVE,MANHATTAN,10028,FALSE
4387,BLACK SEED BAGELS, 225LIBERTY ST,MANHATTAN,10281,FALSE
4389,BREAD & TULIPS, 365PARK AVENUE SOUTH,MANHATTAN,10016,FALSE
4390,COSI, 55BROAD STREET,MANHATTAN,10004,FALSE
4391,FP BAKERY, 200WEST STREET,MANHATTAN,10282,FALSE
4392,SOCIETE GENERAL, 245PARK AVE,MANHATTAN,10167,FALSE
4395,SQUARE DINER, 33LEONARD STREET,MANHATTAN,10013,FALSE
4396,STROKOS GOURMET DELI, 1090AMSTERDAM AVE,MANHATTAN,10025,FALSE
4397,BARRE CAFE AT STEPS, 2121BROADWAY,MANHATTAN,10023,FALSE
4401,CANTEEN CAFE, 125BARCLAY STREET,MANHATTAN,10007,FALSE
4402,CAFE GRUMPY, 224WEST   20 STREET,MANHATTAN,10011,FALSE
4403,E.A.T. CAFE, 1064MADISON AVENUE,MANHATTAN,10028,FALSE
4404,ARIYOSHI JAPANESE RESTAURANT, 226EAST   53 STREET,MANHATTAN,10022,FALSE
4405,ISABELLA'S, 359COLUMBUS AVENUE,MANHATTAN,10024,FALSE
4406,BAGEL EXPRESS III, 3403 AVENUE,MANHATTAN,10010,FALSE
4408,DIRTY BIRD TO GO, 155CHAMBERS STREET,MANHATTAN,10007,FALSE
4409,THE MODERN, 11WEST   53 STREET,MANHATTAN,10019,FALSE
4410,ARTE CAFE, 106WEST   73 STREET,MANHATTAN,10023,FALSE
4414,ANNIE MOORES PUB & RESTAURANT, 22E 41ST ST,MANHATTAN,10017,FALSE
4415,SEL ET POIVRE RESTAURANT, 853LEXINGTON AVENUE,MANHATTAN,10065,FALSE
4417,THE LIBERTY, 29WEST   35 STREET,MANHATTAN,10001,FALSE
4420,MR TAKA RAMEN, 170ALLEN ST,MANHATTAN,10002,FALSE
4424,SOFITEL NEW YORK, 45WEST 44 STREET,MANHATTAN,10036,FALSE
4425,TIJUANA TACOS BARANDGRILL, 330EAST   53 STREET,MANHATTAN,10022,FALSE
4426,MONA KITCHEN & MARKET, 310E 44TH ST,MANHATTAN,10017,FALSE
4427,BRAZIL BRAZIL RESTUARANT, 330WEST 46 STREET,MANHATTAN,10036,FALSE
4428,THE SPOT CAFE/KOOFO, 67WEST   23 STREET,MANHATTAN,10010,FALSE
4429,FAMOUS BEN'S PIZZA OF SOHO, 177SPRING STREET,MANHATTAN,10012,FALSE
4430,PRONTO PIZZA, 62WEST   48 STREET,MANHATTAN,10036,FALSE
4431,CASSIANO'S PIZZA, 9303 AVENUE,MANHATTAN,10022,FALSE
4432,A LA TURKA, 14172 AVENUE,MANHATTAN,10021,FALSE
4434,CARA MIA, 6549TH AVE,MANHATTAN,10036,FALSE
4436,EL SOMBRERO, 108STANTON ST,MANHATTAN,10002,FALSE
4438,BLACK SEED BAGELS, 170ELIZABETH ST,MANHATTAN,10012,FALSE
4443,FLAVORS CAFE, 74BROAD STREET,MANHATTAN,10004,FALSE
4445,NUMERO 28 PIZZERIA, 658660AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
4448,DISTRICT SOCIAL, 252W 37TH ST,MANHATTAN,10018,FALSE
4452,BURGER & BARREL, 25WEST HOUSTON STREET,MANHATTAN,10012,FALSE
4453,BILLY'S BAKERY, 1849 AVENUE,MANHATTAN,10011,FALSE
4455,AMBROSE HALL, 18FULTON ST,MANHATTAN,10038,FALSE
4458,KING'S WOK RESTAURANT, 3575ABROADWAY,MANHATTAN,10031,FALSE
4459,LADY M CONFECTIONS, 30ROCKEFELLER PLZ,MANHATTAN,10112,FALSE
4460,PRINTON 56, 50WEST   56 STREET,MANHATTAN,10019,FALSE
4463,BAR GOTO, 245ELDRIDGE ST,MANHATTAN,10002,FALSE
4464,DONG CHUN HONG CHINESE RESTAURANT, 3125 AVENUE,MANHATTAN,10001,FALSE
4465,CAFFE BACIO, 12233 AVENUE,MANHATTAN,10021,FALSE
4466,YONAH SHIMMELS KNISHES, 137EAST HOUSTON STREET,MANHATTAN,10002,FALSE
4467,APOTHEKE/CHEMIST, 9DOYERS STREET,MANHATTAN,10013,FALSE
4473,MAISON KAYSER, 13776TH AVE,MANHATTAN,10019,FALSE
4474,LATIN BITES, 419E 70TH ST,MANHATTAN,10021,FALSE
4475,JAYA, 90BAXTER ST,MANHATTAN,10013,FALSE
4476,ONE WORLD OBSERVATORY, 1WORLD TRADE CTR,MANHATTAN,10007,FALSE
4477,NANOOSH, 30ROCKEFELLER PLZ,MANHATTAN,10112,FALSE
4485,FLOR DE MAYO, 484AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
4490,DUNKIN' DONUTS, 687AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
4493,TASTE OF TOKYO, 6062BEAVER STREET,MANHATTAN,10004,FALSE
4494,RAY'S PIZZA, 829-8317 AVENUE,MANHATTAN,10019,FALSE
4495,THE EAST POLE, 133EAST 65TH ST,MANHATTAN,10065,FALSE
4497,PRUNE, 54EAST    1 STREET,MANHATTAN,10003,FALSE
4499,CHAMPAGNE BAR AND ROSE CLUB, 768FIFTH AVE,MANHATTAN,10019,FALSE
4501,JANE, 100W HOUSTON ST,MANHATTAN,10012,FALSE
4502,ETCETERA ETCETERA, 352WEST   44 STREET,MANHATTAN,10036,FALSE
4503,BY CHLOE, 185BLEECKER ST,MANHATTAN,10012,FALSE
4508,SEL RROSE, 1DELANCEY STREET,MANHATTAN,10002,FALSE
4509,SHALEL, 65WEST   70 STREET,MANHATTAN,10023,FALSE
4511,EAST NOODLE VILLAGE, 85CHRYSTIE ST,MANHATTAN,10002,FALSE
4512,SING SING KARAOKE, 81AVENUE A,MANHATTAN,10009,FALSE
4513,LA NUEVA ESPANA, 1261-1263ST NICHOLAS AVEUE,MANHATTAN,10033,FALSE
4514,BABEL, 131AVENUE C,MANHATTAN,10009,FALSE
4517,SZECHUAN GOURMET, 242WEST   56 STREET,MANHATTAN,10019,FALSE
4519,MOMOFUKU/ MA PECHE, 15WEST   56 STREET,MANHATTAN,10019,FALSE
4521,SARABETH'S, 40CENTRAL PARK SOUTH,MANHATTAN,10019,FALSE
4524,FRESCO ON THE GO, 40EAST   52 STREET,MANHATTAN,10022,FALSE
4526,BAEKJEONG, 3195TH AVE,MANHATTAN,10016,FALSE
4527,MCGEES PUB, 240WEST   55 STREET,MANHATTAN,10019,FALSE
4529,NEW ASIAN CUISINES, 153DCENTRE ST,MANHATTAN,10013,FALSE
4533,THE VIG BAR, 12SPRING STREET,MANHATTAN,10012,FALSE
4534,NEW SAU VOI, 101105LAFAYETTE STREET,MANHATTAN,10013,FALSE
4535,PLOWSHARES COFFEE, 2730BROADWAY,MANHATTAN,10025,FALSE
4536,GRILL POINT, 736W 181ST ST,MANHATTAN,10033,FALSE
4539,SYLVIA'S RESTAURANT, 328LENOX AVENUE,MANHATTAN,10027,FALSE
4540,ANCHOR WINEBAR, 3508BROADWAY,MANHATTAN,10031,FALSE
4542,METRO DINER, 2641BROADWAY,MANHATTAN,10025,FALSE
4543,CARIDAD RESTAURANT, 3533BROADWAY,MANHATTAN,10031,FALSE
4544,THE LEXINGTON HOTEL NEW YORK, 511LEXINGTON AVENUE,MANHATTAN,10017,FALSE
4546,HALE & HEARTY SOUP, 2284BROADWAY,MANHATTAN,10024,FALSE
4550,RUCHI INDIAN CUISINE, 120CEDAR STREET,MANHATTAN,10006,FALSE
4553,THE BISTRO, 307W 37TH ST,MANHATTAN,10018,FALSE
4555,TARTINERY, 209MULBERRY STREET,MANHATTAN,10012,FALSE
4556,DOS CAMINOS, 675HUDSON STREET,MANHATTAN,10014,FALSE
4557,APOLLO THEATRE CONCESSIONS, 253WEST  125 STREET,MANHATTAN,10027,FALSE
4560,STICKY RICE, 85ORCHARD STREET,MANHATTAN,10002,FALSE
4563,SHANGHAI MONG, 30W 32ND ST,MANHATTAN,10001,FALSE
4564,BAREBURGER, 16811ST AVE,MANHATTAN,10128,FALSE
4565,BROADWAY DELI & BAGEL'S, 515WEST   42 STREET,MANHATTAN,10036,FALSE
4566,21 HOME'S KITCHEN, 22EAST   21 STREET,MANHATTAN,10010,FALSE
4567,TAMARIND TRIBECA, 99HUDSON STREET,MANHATTAN,10013,FALSE
4568,EDDY'S EATS, 379PARK AVENUE SOUTH,MANHATTAN,10016,FALSE
4572,DIG INN SEASONAL MARKET, 1178BROADWAY,MANHATTAN,10001,FALSE
4573,FELIX, 340WEST BROADWAY,MANHATTAN,10013,FALSE
4577,STARBUCKS, 2045BROADWAY,MANHATTAN,10023,FALSE
4578,PATZERIA'S PERFECT PIZZA, 231WEST   46 STREET,MANHATTAN,10036,FALSE
4579,ORIGINAL SANDWICHES, 58AGREENWICH AVENUE,MANHATTAN,10011,FALSE
4582,WESTVILLE, 210WEST   10 STREET,MANHATTAN,10014,FALSE
4586,VS BERRY, 577ISHAM ST,MANHATTAN,10034,FALSE
4590,KAFANA, 116AVENUE C,MANHATTAN,10009,FALSE
4592,KAJITSU, 125EAST   39 STREET,MANHATTAN,10016,FALSE
4594,HQ CLUB, 552WEST   38 STREET,MANHATTAN,10018,FALSE
4597,EMPIRE GARDEN, 911COLUMBUS AVE,MANHATTAN,10025,FALSE
4598,MELANI PIZZERIA, 170RIVINGTON ST,MANHATTAN,10002,FALSE
4599,EL CASTILLO DE MADISON, 207MADISON STREET,MANHATTAN,10002,FALSE
4600,PARISI BAKERY, 198MOTT STREET,MANHATTAN,10012,FALSE
4602,HER NAME IS HAN, 17E 31ST ST,MANHATTAN,10016,FALSE
4603,THE CORNELIA STREET CAFE, 29CORNELIA STREET,MANHATTAN,10014,FALSE
4608,MEI YU SPRING RESTAURANT, 29CATHERINE STREET,MANHATTAN,10038,FALSE
4609,COFFEE SHOP DINER, 442EAST   14 STREET,MANHATTAN,10009,FALSE
4610,UDON WEST, 150E 46TH ST,MANHATTAN,10017,FALSE
4611,DELICIOUS BAKERY, 139HESTER STREET,MANHATTAN,10002,FALSE
4612,CAGEN, 414EAST 9 STREET,MANHATTAN,10009,FALSE
4613,DELMONICO GOURMET, 375LEXINGTON AVENUE,MANHATTAN,10017,FALSE
4614,GALLAGHER'S, 228WEST   52 STREET,MANHATTAN,10019,FALSE
4616,RUSSIAN TURKISH BATHS, 268EAST   10 STREET,MANHATTAN,10009,FALSE
4618,OCD CAFE, 1196AVENUE OF THE AMERICAS,MANHATTAN,10036,FALSE
4619,LUCKY STAR CAFE, 250WEST   43 STREET,MANHATTAN,10036,FALSE
4620,MCGETTIGANS, 70W 36TH ST,MANHATTAN,10018,FALSE
4621,TAZA CAFE AND DELI, 350PARK AVENUE SOUTH,MANHATTAN,10010,FALSE
4622,EL JAYA RESTAURANT, 8385AUDUBON AVENUE,MANHATTAN,10032,FALSE
4623,THE GROTTO, 69NEW STREET,MANHATTAN,10004,FALSE
4629,CARVE UNIQUE SANDWICHES, 7608 AVENUE,MANHATTAN,10036,FALSE
4635,LE VEAU DOR, 129EAST   60 STREET,MANHATTAN,10022,FALSE
4636,DON GIOVANNI, 358WEST   44 STREET,MANHATTAN,10036,FALSE
4637,BAGATELLE, 1LITTLE WEST 12 STREET,MANHATTAN,10014,FALSE
4638,STARBUCKS, 2615 AVENUE,MANHATTAN,10016,FALSE
4641,BREAD & BUTTER, 7573RD AVE,MANHATTAN,10019,FALSE
4642,BELVEDERE CAFE, 319WEST   48 STREET,MANHATTAN,10036,FALSE
4643,TRIBECA TAVERN, 247WEST BROADWAY,MANHATTAN,10013,FALSE
4644,SUSHI SEKI, 11431 AVENUE,MANHATTAN,10065,FALSE
